1, 110694.27, 39594.562635
2, 110694.27, 41776.34565000002
3, 110694.27, 44406.67322500003
4, 110694.27, 46856.703235000015
5, 110694.27, 49000.11313500002
6, 110694.27, 50697.360770000014
7, 110694.27, 53003.94508500003
8, 110694.27, 54967.35341000002
9, 110694.27, 56536.03476000002
10, 110694.27, 58446.07522000003
11, 110694.27, 60559.25705000004
12, 110694.27, 62216.68622500002
13, 110694.27, 63603.498860000036
14, 110694.27, 65008.36471500004
15, 110694.27, 66058.07095000004
16, 110694.27, 67094.53809500005
17, 110694.27, 67686.88661500002
18, 110694.27, 68390.77300500001
19, 110694.27, 68900.47896499999
